query,page,clicks_28d,impressions_28d,ctr_28d,position_28d,topic,topic_group,language,intent,is_brand,is_local,is_commercial_modifier,position_bucket,clicks_90d,impressions_90d,ctr_90d,position_90d,clicks_prev28,impressions_prev28,position_prev28,page_locale,page_type,language_mismatch
стоимость лида,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,31.0,leads_automation,services_bots,ru,commercial,False,False,True,21-50,0,1,0.0,31.0,,,,ru,blog,False
стоимость лида в контекстной рекламе,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,77.0,leads_automation,services_bots,ru,commercial,False,False,True,51+,0,1,0.0,77.0,,,,ru,blog,False
стоимость лида это,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,29.0,leads_automation,services_bots,ru,commercial,False,False,True,21-50,0,1,0.0,29.0,,,,ru,blog,False
стоимость маркетинговых услуг,https://gptbot.uz/ru/blog/stoimost-digital-marketinga-v-tashkente/,0,1,0.0,26.0,digital_marketing,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,26.0,,,,ru,blog,False
стоимость продвижения сайта,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,1,0.0,8.0,seo,services_web,ru,commercial,False,False,True,4-10,0,1,0.0,8.0,,,,ru,blog,False
стоимость сео продвижения в месяц,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,1,0.0,8.0,seo,services_web,ru,commercial,False,False,True,4-10,0,1,0.0,8.0,,,,ru,blog,False
стр п чат,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,7.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,7.0,,,,ru,landing,False
таргетированная реклама цена,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,1,0.0,10.0,digital_marketing,services_marketing,ru,commercial,False,False,True,4-10,0,1,0.0,10.0,,,,ru,landing,False
тарифи чат джпт,https://gptbot.uz/ru/tarify-ai-chat/,0,1,0.0,10.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,True,4-10,0,1,0.0,10.0,,,,ru,landing,False
ташкент,https://gptbot.uz/ru/blog/skolko-stoit-sozdat-sayt-tashkent-2026/,0,1,0.0,55.0,other,other,ru,unknown,False,True,False,51+,0,1,0.0,55.0,,,,ru,blog,False
телеграм бот помощник в учебе,https://gptbot.uz/ru/gpt-dlya-ucheby/,0,1,0.0,81.0,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,81.0,,,,ru,landing,False
терминология маркетинга,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,0,1,0.0,29.0,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,3,0.0,29.0,0.0,2.0,29.0,ru,blog,False
термины используемые в маркетинге,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,0,1,0.0,28.0,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,2,0.0,27.0,0.0,1.0,26.0,ru,blog,False
термины по маркетингу,https://gptbot.uz/ru/blog/marketingovye-terminy-slovar/,0,1,0.0,30.0,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,21-50,0,2,0.0,30.0,0.0,1.0,30.0,ru,blog,False
топ seo продвижение цена,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,1,0.0,7.0,seo,services_web,ru,commercial,False,False,True,4-10,0,1,0.0,7.0,,,,ru,blog,False
узбекистане,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,1,0.0,1.0,other,other,ru,unknown,False,True,False,1-3,0,1,0.0,1.0,,,,ru,blog,False
узбекистане,https://gptbot.uz/ru/blog/kak-oplatit-chatgpt-v-uzbekistane/,0,1,0.0,2.0,other,other,ru,unknown,False,True,False,1-3,0,1,0.0,2.0,,,,ru,blog,False
узбекистондачи,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,1,0.0,1.0,other,other,ru,unknown,False,False,False,1-3,0,1,0.0,1.0,,,,ru,blog,False
условия использования мини приложений телеграм,https://gptbot.uz/ru/blog/telegram-mini-app-chto-eto/,0,1,0.0,39.0,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,39.0,,,,ru,blog,False
услуги digital агентства,https://gptbot.uz/ru/blog/kak-vybrat-digital-agentstvo-v-tashkente/,0,1,0.0,36.0,digital_marketing,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,36.0,,,,ru,blog,False
услуги seo продвижения,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,11.0,seo,services_web,ru,commercial,False,False,True,11-20,0,1,0.0,11.0,,,,ru,landing,False
услуги smm продвижения,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,48.0,smm,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,48.0,,,,ru,landing,False
услуги smm специалиста,https://gptbot.uz/ru/blog/chto-vhodit-v-uslugi-smm-specialista/,0,1,0.0,8.0,smm,services_marketing,ru,commercial,False,False,True,4-10,0,1,0.0,8.0,,,,ru,blog,False
услуги оптимизации сайта,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,39.0,webdev,services_web,ru,commercial,False,False,True,21-50,0,1,0.0,39.0,,,,ru,landing,False
услуги продвижения сайта,https://gptbot.uz/ru/seo-prodvizhenie-saytov-tashkent/,0,1,0.0,29.0,seo,services_web,ru,commercial,False,False,True,21-50,0,1,0.0,29.0,,,,ru,landing,False
услуги смарт сегментации,https://gptbot.uz/ru/digital-marketing-tashkent/,0,1,0.0,85.0,other,other,ru,unknown,False,False,True,51+,0,1,0.0,85.0,,,,ru,landing,False
услуги смм,https://gptbot.uz/ru/blog/chto-vhodit-v-uslugi-smm-specialista/,0,1,0.0,8.0,smm,services_marketing,ru,commercial,False,False,True,4-10,0,1,0.0,8.0,,,,ru,blog,False
услуги смм продвижения,https://gptbot.uz/ru/smm-prodvizhenie-tashkent/,0,1,0.0,1.0,smm,services_marketing,ru,commercial,False,False,True,1-3,0,1,0.0,1.0,,,,ru,landing,False
услуги смм-продвижение,https://gptbot.uz/ru/blog/chto-takoe-smm-prodvizhenie/,0,1,0.0,72.0,smm,services_marketing,ru,commercial,False,False,True,51+,0,1,0.0,72.0,,,,ru,blog,False
услуги таргетированной рекламы,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,1,0.0,9.0,digital_marketing,services_marketing,ru,commercial,False,False,True,4-10,0,1,0.0,9.0,,,,ru,landing,False
услуги таргетолога,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,1,0.0,33.0,digital_marketing,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,33.0,,,,ru,landing,False
услуги таргетолога цена,https://gptbot.uz/ru/targetirovannaya-reklama-tashkent/,0,1,0.0,42.0,digital_marketing,services_marketing,ru,commercial,False,False,True,21-50,0,1,0.0,42.0,,,,ru,landing,False
хостинг бота телеграм,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,0,1,0.0,11.0,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,11-20,0,1,0.0,11.0,,,,ru,blog,False
хостинг для ботов,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,0,1,0.0,78.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,78.0,,,,ru,blog,False
хостинг для телеграм бота,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,0,1,0.0,11.0,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,11-20,0,4,0.0,49.5,0.0,3.0,62.333333333333336,ru,blog,False
хостинг телеграм бота,https://gptbot.uz/ru/blog/hosting-dlya-telegram-bota/,0,1,0.0,11.0,telegram_bots,services_bots,ru,commercial_investigation,False,False,False,11-20,0,2,0.0,11.0,0.0,1.0,11.0,ru,blog,False
хочу поговорить с ии,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,1,0.0,11.0,ai_general,ai_informational,ru,informational,False,False,False,11-20,0,1,0.0,11.0,,,,ru,blog,False
цены на сео продвижение,https://gptbot.uz/ru/blog/stoimost-seo-prodvizheniya-v-tashkente/,0,1,0.0,7.0,seo,services_web,ru,commercial,False,False,True,4-10,0,1,0.0,7.0,,,,ru,blog,False
чажи пит,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,6.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,6.0,,,,ru,landing,False
чат gpt как расшифровывается,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,11.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,11-20,0,1,0.0,11.0,,,,ru,landing,False
чат gpt на русском бесплатно,https://gptbot.uz/ru/blog/chat-gpt-online/,0,1,0.0,10.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,10.0,,,,ru,blog,False
чат gpt онлайн официальный сайт,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,4.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,4.0,,,,ru,blog,False
чат ugb,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,9.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,9.0,,,,ru,landing,False
чат бот директ инстаграм,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,0,1,0.0,59.0,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,51+,0,1,0.0,59.0,,,,ru,blog,False
чат бот директ инстаграм,https://gptbot.uz/ru/instagram-direct-bot/,0,1,0.0,33.0,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,33.0,,,,ru,landing,False
чат бот для бизнеса бишкек,https://gptbot.uz/ru/chat-bot-dlya-biznesa/,0,1,0.0,63.0,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,51+,0,2,0.0,59.5,0.0,1.0,56.0,ru,landing,False
чат бот на заказ ташкент,https://gptbot.uz/ru/ai-bot-dlya-biznesa/,0,1,0.0,89.0,chatbot_dev,services_bots,ru,commercial,False,True,True,51+,0,1,0.0,89.0,,,,ru,landing,False
чат гпж,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,6.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,6.0,,,,ru,landing,False
чат гпт онлайн,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,64.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,51+,0,1,0.0,64.0,,,,ru,blog,False
чат гпт узб,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,1,0.0,18.0,chatgpt_online,chatgpt_product,uz,transactional,False,True,False,11-20,0,1,0.0,18.0,,,,ru,blog,True
чат гпт узбек тилида,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,8.0,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,1,0.0,8.0,,,,ru,landing,True
чат жпт узбекча,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,4.0,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,4-10,0,1,0.0,4.0,,,,ru,landing,True
чат искусственный интеллект на русском,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,1,0.0,65.0,ai_general,ai_informational,ru,informational,False,False,False,51+,0,4,0.0,71.5,0.0,3.0,73.66666666666667,ru,blog,False
чат нат,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,6.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,6.0,,,,ru,landing,False
чат нат,https://gptbot.uz/ru/gpt-na-russkom/,0,1,0.0,7.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,7.0,,,,ru,landing,False
чат нбт,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,6.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,6.0,,,,ru,landing,False
чат чп,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,9.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,9.0,,,,ru,landing,False
чатг гпт,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,4.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,4.0,,,,ru,landing,False
чем cpl отличается от cpa,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,0,1,0.0,33.0,other,other,ru,unknown,False,False,False,21-50,0,1,0.0,33.0,,,,ru,blog,False
чем отличается ии от чата gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,10.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,10.0,,,,ru,landing,False
чжбт,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,8.0,other,other,ru,unknown,False,False,False,4-10,0,1,0.0,8.0,,,,ru,landing,False
чоат гпт,https://gptbot.uz/ru/gpt-chat/,0,1,0.0,8.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,8.0,,,,ru,landing,False
что делать если не принимают заявку в xrp38,https://gptbot.uz/ru/blog/pochemu-biznes-teryaet-zayavki-iz-instagram-telegram/,0,1,0.0,2.0,leads_automation,services_bots,uz,commercial_investigation,False,False,False,1-3,0,1,0.0,2.0,,,,ru,blog,True
что значит seo продвижение,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,1,0.0,9.0,seo,services_web,ru,informational,False,False,False,4-10,0,1,0.0,9.0,,,,ru,blog,False
что значит лид в инстаграме,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,11.0,instagram_bots,services_bots,ru,informational,False,False,False,11-20,0,1,0.0,11.0,,,,ru,blog,False
что значит пометка лид в инстаграм,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,10.0,instagram_bots,services_bots,ru,informational,False,False,False,4-10,0,1,0.0,10.0,,,,ru,blog,False
что означает лид,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,32.0,leads_automation,services_bots,ru,commercial_investigation,False,False,False,21-50,0,1,0.0,32.0,,,,ru,blog,False
что означает лид в инстаграме,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,10.0,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,4-10,0,1,0.0,10.0,,,,ru,blog,False
что такое seo продвижение сайтов,https://gptbot.uz/ru/blog/chto-takoe-seo-prodvizhenie/,0,1,0.0,60.0,seo,services_web,ru,informational,False,False,False,51+,0,2,0.0,62.0,0.0,1.0,64.0,ru,blog,False
что такое ии-менеджер,https://gptbot.uz/ru/blog/chto-takoe-ai-menedzher-i-kak-on-rabotaet/,0,1,0.0,41.0,ai_general,ai_informational,ru,informational,False,False,False,21-50,0,2,0.0,39.0,,,,ru,blog,False
что такое лиды в арбитраже,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,84.0,leads_automation,services_bots,ru,informational,False,False,False,51+,0,2,0.0,83.0,0.0,1.0,82.0,ru,blog,False
что такое лиды в интернет маркетинге,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,26.0,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,1,0.0,26.0,,,,ru,blog,False
что такое лиды в интернете,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,42.0,leads_automation,services_bots,ru,informational,False,False,False,21-50,0,1,0.0,42.0,,,,ru,blog,False
что такое чат gpt простыми словами,https://gptbot.uz/ru/blog/chat-gpt-online/,0,1,0.0,10.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,10.0,,,,ru,blog,False
что такое чат-бот,https://gptbot.uz/ru/blog/chat-bot-chto-eto-vidy-i-kak-vybrat/,0,1,0.0,94.0,chatbot_dev,services_bots,ru,informational,False,False,False,51+,0,1,0.0,94.0,,,,ru,blog,False
что такое чат-бот простыми словами,https://gptbot.uz/ru/blog/chat-bot-chto-eto-vidy-i-kak-vybrat/,0,1,0.0,88.0,chatbot_dev,services_bots,ru,informational,False,False,False,51+,0,2,0.0,90.5,0.0,1.0,93.0,ru,blog,False
що таке лід в маркетингу,https://gptbot.uz/ru/blog/chto-takoe-lid-v-marketinge/,0,1,0.0,94.0,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,51+,0,1,0.0,94.0,,,,ru,blog,False
яндекс плюс узбекистан цена 2026,https://gptbot.uz/ru/blog/google-ads-ili-yandeks-direkt-uzbekistan/,0,1,0.0,7.0,other,other,ru,unknown,False,True,True,4-10,0,1,0.0,7.0,,,,ru,blog,False
япт джпт,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,1,0.0,8.0,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,4-10,0,1,0.0,8.0,,,,ru,landing,False
chachpti,https://gptbot.uz/ru/gpt-chat/,0,0,,,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,,1,1,1.0,3.0,1.0,1.0,3.0,ru,landing,True
1chatgpt.ru,https://gptbot.uz/ru/blog/chat-s-ii-gde-poobshchatsya-s-iskusstvennym-intellektom/,0,0,,,chatgpt_online,chatgpt_product,neutral,transactional,False,False,False,,0,1,0.0,9.0,0.0,1.0,9.0,ru,blog,False
ai бот для сайта,https://gptbot.uz/ru/blog/chat-bot-dlya-sayta/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,10,0.0,89.4,0.0,10.0,89.4,ru,blog,False
ai боты для бизнеса,https://gptbot.uz/ru/blog/kak-vybrat-ai-bota-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,89.0,0.0,1.0,89.0,ru,blog,False
ai боты для бизнеса,https://gptbot.uz/ru/gpt-bot-dlya-biznesa/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,3,0.0,81.0,,,,ru,landing,False
ai менеджер,https://gptbot.uz/ru/blog/ai-menedzher-dlya-instagram/,0,0,,,chatbot_dev,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,1.0,0.0,1.0,1.0,ru,blog,False
ai обработка заявок,https://gptbot.uz/ru/bot-dlya-obrabotki-zayavok/,0,0,,,leads_automation,services_bots,ru,commercial_investigation,False,False,False,,0,3,0.0,61.66666666666666,0.0,2.0,65.5,ru,landing,False
ai обработка заявок,https://gptbot.uz/ru/sayt-s-ai-botom/,0,0,,,leads_automation,services_bots,ru,commercial_investigation,False,False,False,,0,1,0.0,82.0,0.0,1.0,82.0,ru,landing,False
ai61845,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,5.0,0.0,1.0,5.0,ru,landing,False
ai61853,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,6.0,0.0,1.0,6.0,ru,landing,False
ai66925,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,10.0,0.0,1.0,10.0,ru,landing,False
ai67069,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,9.0,0.0,1.0,9.0,ru,landing,False
ai67189,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,10.0,0.0,1.0,10.0,ru,landing,False
ai67256,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,4.0,0.0,1.0,4.0,ru,landing,False
ai67258,https://gptbot.uz/ru/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,9.0,0.0,1.0,9.0,ru,home,False
ai67279,https://gptbot.uz/ru/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,10.0,0.0,1.0,10.0,ru,home,False
ai67506,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,8.0,0.0,1.0,8.0,ru,landing,False
ai67864,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,8.0,0.0,1.0,8.0,ru,landing,False
ai67969,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,8.0,0.0,1.0,8.0,ru,landing,False
ai67976,https://gptbot.uz/ru/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,10.0,0.0,1.0,10.0,ru,home,False
ai85506,https://gptbot.uz/ru/gpt-chat/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,9.0,0.0,1.0,9.0,ru,landing,False
api python telegram,https://gptbot.uz/ru/blog/telegram-bot-na-python/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,1,0.0,44.0,0.0,1.0,44.0,ru,blog,False
chadgpt на русском,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,0,,,other,other,ru,unknown,False,False,False,,0,1,0.0,72.0,0.0,1.0,72.0,ru,blog,False
chat gpt uzbek,https://gptbot.uz/ru/gpt-chat/,0,0,,,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,,0,2,0.0,6.0,0.0,2.0,6.0,ru,landing,True
chat gpt на русском,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,2,0.0,85.0,0.0,2.0,85.0,ru,blog,False
chat gpt на русском,https://gptbot.uz/ru/blog/chat-gpt-online/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,2,0.0,69.0,0.0,2.0,69.0,ru,blog,False
chat gpt по русски,https://gptbot.uz/ru/blog/chat-gpt-online/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,1,0.0,66.0,0.0,1.0,66.0,ru,blog,False
chat на русском,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,0,,,other,other,ru,unknown,False,False,False,,0,1,0.0,63.0,0.0,1.0,63.0,ru,blog,False
chatgpt telegram bot,https://gptbot.uz/ru/blog/kak-podklyuchit-chatgpt-k-telegram-botu/,0,0,,,chatgpt_online,chatgpt_product,en,transactional,False,False,False,,0,1,0.0,10.0,0.0,1.0,10.0,ru,blog,False
chatgpt uzbek tilida,https://gptbot.uz/ru/blog/gpt-chat-bot-na-russkom-i-uzbekskom-kak-rabotaet/,0,0,,,chatgpt_online,chatgpt_product,uz,transactional,False,False,False,,0,1,0.0,42.0,,,,ru,blog,True
chatgpt vs chatgpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,0,,,chatgpt_alternatives,chatgpt_product,neutral,informational,False,False,False,,0,1,0.0,7.0,0.0,1.0,7.0,ru,landing,False
chatgpt vs gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,0,,,chatgpt_alternatives,chatgpt_product,neutral,informational,False,False,False,,0,3,0.0,3.0,0.0,3.0,3.0,ru,landing,False
chatgpt yuklab olish uzbek tilida,https://gptbot.uz/uz/gpt-uzbek-tilida-ai-chat/,0,0,,,chatgpt_download,chatgpt_product,uz,navigational,False,False,False,,0,1,0.0,42.0,0.0,1.0,42.0,uz,landing,False
chatgpt узбекистан,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,True,False,,0,1,0.0,3.0,0.0,1.0,3.0,ru,blog,False
claude play uz,https://gptbot.uz/ru/blog/chatgpt-i-claude-v-uzbekistane/,0,0,,,other,other,neutral,unknown,False,True,False,,0,1,0.0,7.0,0.0,1.0,7.0,ru,blog,False
click telegram bot,https://gptbot.uz/uz/blog/telegram-botda-payme-click-humo-tolovlarini-qabul-qilish/,0,0,,,telegram_bots,services_bots,en,commercial_investigation,False,False,False,,0,2,0.0,9.0,0.0,2.0,9.0,uz,blog,False
cpa cpc,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,38.0,0.0,1.0,38.0,ru,blog,False
cpc and cpl,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,29.0,0.0,1.0,29.0,ru,blog,False
cpc ccc,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,72.0,0.0,1.0,72.0,ru,blog,False
cpl cpc,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,0,0,,,other,other,neutral,unknown,False,False,False,,0,1,0.0,52.0,0.0,1.0,52.0,ru,blog,False
cpm vs cpc vs cpa,https://gptbot.uz/ru/blog/cpa-cpm-cpc-cpl-v-reklame/,0,0,,,other,other,neutral,unknown,False,False,False,,0,2,0.0,82.5,0.0,2.0,82.5,ru,blog,False
difference between chatgpt and gpt,https://gptbot.uz/ru/gpt-vs-chatgpt-sravnenie/,0,0,,,chatgpt_online,chatgpt_product,neutral,transactional,False,False,False,,0,1,0.0,33.0,0.0,1.0,33.0,ru,landing,False
digital boss,https://gptbot.uz/boss-digital/,0,0,,,digital_marketing,services_marketing,neutral,commercial_investigation,False,False,False,,0,1,0.0,5.0,0.0,1.0,5.0,root,root_page,False
digital marketing ташкент,https://gptbot.uz/ru/digital-marketing-tashkent/,0,0,,,digital_marketing,services_marketing,ru,commercial,False,True,False,,0,2,0.0,64.5,0.0,2.0,64.5,ru,landing,False
digital маркетинговое агентство,https://gptbot.uz/ru/blog/kak-vybrat-digital-agentstvo-v-tashkente/,0,0,,,digital_marketing,services_marketing,ru,commercial,False,False,True,,0,1,0.0,39.0,0.0,1.0,39.0,ru,blog,False
digital стратегия,https://gptbot.uz/ru/blog/digital-strategiya-dlya-biznesa-v-uzbekistane/,0,0,,,digital_marketing,services_marketing,ru,commercial_investigation,False,False,False,,0,1,0.0,9.0,0.0,1.0,9.0,ru,blog,False
direct перевод инстаграм,https://gptbot.uz/ru/blog/instagram-direct-bot-kak-rabotaet/,0,0,,,instagram_bots,services_bots,ru,commercial_investigation,False,False,False,,0,3,0.0,10.666666666666666,0.0,2.0,10.5,ru,blog,False
gpt chat на русском,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,2,0.0,48.5,0.0,2.0,48.5,ru,blog,False
gpt plus бесплатно,https://gptbot.uz/ru/gde-polzovatsya-gpt-besplatno/,0,0,,,chatgpt_payment,chatgpt_product,ru,informational,False,False,False,,0,1,0.0,5.0,,,,ru,landing,False
gpt на русском,https://gptbot.uz/ru/blog/chat-gpt-na-russkom/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,1,0.0,81.0,0.0,1.0,81.0,ru,blog,False
gpt нейросеть онлайн,https://gptbot.uz/ru/blog/chat-gpt-online/,0,0,,,chatgpt_online,chatgpt_product,ru,transactional,False,False,False,,0,1,0.0,82.0,0.0,1.0,82.0,ru,blog,False
gptbot,https://gptbot.uz/?lang=uz,0,0,,,brand,brand,neutral,navigational,True,False,False,,0,1,0.0,7.0,,,,root,home,False
gptbot,https://gptbot.uz/ru/komanda/,0,0,,,brand,brand,neutral,navigational,True,False,False,,0,1,0.0,10.0,,,,ru,landing,False
gptbot,https://gptbot.uz/ru/o-kompanii/,0,0,,,brand,brand,neutral,navigational,True,False,False,,0,1,0.0,4.0,,,,ru,landing,False
